genus,species,latitude,longitude,doy,day,month,year,lma,narea,vcmax,jmax,tleaf,ca,ca_real,origdata,dataset,contributor,precipitation_gs,temperature_gs,vpd_gs,par_gs,alpha,z,sand_top40,silt_top40,clay_top40,bulkD_top40,waterC_top40,pH_top40,orgC_top40,totN_top40,CN_top40,CECS_top40,open
Baccharis,salicifolia,-18.33,-69.67,NA,NA,NA,NA,NA,NA,97.65037512,NA,22,367,T,NA,maire,Wright,9.017113095,11.19449405,0.624670886,944.335106,0.292602136,3006,55.95,28.75,15.3,1.225500035,19.2,7.439999914,9.256500244,0.966499999,10.05,14.45,y



Adesmia,spinosissima,-18.33,-69.67,NA,NA,NA,NA,NA,NA,98.3104424,NA,22,367,T,NA,maire,Wright,9.017113095,11.19449405,0.624670886,944.335106,0.292602136,3006,55.95,28.75,15.3,1.225500035,19.2,7.439999914,9.256500244,0.966499999,10.05,14.45,y



Coreopsis,suaveolens,-18.33,-69.67,NA,NA,NA,NA,NA,NA,101.963871,NA,22,367,T,NA,maire,Wright,9.017113095,11.19449405,0.624670886,944.335106,0.292602136,3006,55.95,28.75,15.3,1.225500035,19.2,7.439999914,9.256500244,0.966499999,10.05,14.45,y



Castanospermum,australe,-16.1667,145.4,NA,NA,NA,NA,81.30081301,2.43902439,25.57288147,NA,23,369,T,NA,maire,Wright,147.6474702,22.51458333,0.897654667,1019.424255,0.935133016,422,39.65,21.85,38.5,1.310500002,14.45,5.304999995,15.72600017,1.36399999,11.55,11.8,y



Elaeocarpus,angustifolius,-16.1667,145.4,NA,NA,NA,NA,80,2.08,44.70471613,NA,23,369,T,NA,maire,Wright,147.6474702,22.51458333,0.897654667,1019.424255,0.935133016,422,39.65,21.85,38.5,1.310500002,14.45,5.304999995,15.72600017,1.36399999,11.55,11.8,y



Grevillea,robusta,-16.1667,145.4,NA,NA,NA,NA,102.0408163,2.04081633,50.01824598,NA,23,369,T,NA,maire,Wright,147.6474702,22.51458333,0.897654667,1019.424255,0.935133016,422,39.65,21.85,38.5,1.310500002,14.45,5.304999995,15.72600017,1.36399999,11.55,11.8,y



Miconia,ferruginata,-15.9167,-47.8833,NA,NA,NA,NA,201.2072435,2.67605634,80.59459656,NA,31,359,T,NA,maire,Wright,125.7363095,22.27098214,0.82328835,834.305084,0.959961424,1041,36.525,20.7,42.775,1.213749993,14,5.157499969,16.10524961,1.380250007,11.725,11.8,y



Ouratea,hexasperma,-15.8,-47.9,NA,NA,NA,NA,NA,NA,38.80925785,NA,31,359,T,NA,maire,Wright,125.7363095,22.27098214,0.82328835,834.305084,0.959961424,1041,36.525,20.7,42.775,1.213749993,14,5.157499969,16.10524961,1.380250007,11.725,11.8,y



Schefflera,macrocarpum,-15.8,-47.9,NA,NA,NA,NA,NA,NA,74.021786,NA,31,359,T,NA,maire,Wright,125.7363095,22.27098214,0.82328835,834.305084,0.959961424,1041,36.525,20.7,42.775,1.213749993,14,5.157499969,16.10524961,1.380250007,11.725,11.8,y



Miconia,fallax,-15.8,-47.9,NA,NA,NA,NA,NA,NA,89.85579502,NA,31,359,T,NA,maire,Wright,125.7363095,22.27098214,0.82328835,834.305084,0.959961424,1041,36.525,20.7,42.775,1.213749993,14,5.157499969,16.10524961,1.380250007,11.725,11.8,y



Qualea,grandiflora,-15.8,-47.9,NA,NA,NA,NA,NA,NA,94.76417126,NA,31,359,T,NA,maire,Wright,125.7363095,22.27098214,0.82328835,834.305084,0.959961424,1041,36.525,20.7,42.775,1.213749993,14,5.157499969,16.10524961,1.380250007,11.725,11.8,y



Roupala,montana,-15.8,-47.9,NA,NA,NA,NA,NA,NA,109.9828005,NA,31,359,T,NA,maire,Wright,125.7363095,22.27098214,0.82328835,834.305084,0.959961424,1041,36.525,20.7,42.775,1.213749993,14,5.157499969,16.10524961,1.380250007,11.725,11.8,y



Eugenia,florida,-15.783333,-62.916667,NA,NA,NA,NA,67.56756757,1.01351351,26.67607613,NA,29.3,360,T,NA,maire,Wright,95.71235119,24.92053571,0.829905812,886.4349723,0.928994413,326,44.75,20.475,34.775,1.358500001,12.7,5.327500045,11.93625016,1.153499994,10.825,9.55,y



Pseudolmedia,laevis,-15.783333,-62.916667,NA,NA,NA,NA,61.34969325,1.04294479,26.75549602,NA,29.3,360,T,NA,maire,Wright,95.71235119,24.92053571,0.829905812,886.4349723,0.928994413,326,44.75,20.475,34.775,1.358500001,12.7,5.327500045,11.93625016,1.153499994,10.825,9.55,y



Cordia,alliodora,-15.783333,-62.916667,NA,NA,NA,NA,48.30917874,1.11111111,47.87014295,NA,29.3,360,T,NA,maire,Wright,95.71235119,24.92053571,0.829905812,886.4349723,0.928994413,326,44.75,20.475,34.775,1.358500001,12.7,5.327500045,11.93625016,1.153499994,10.825,9.55,y



Neea,hermaphrodita,-15.783333,-62.916667,NA,NA,NA,NA,69.93006993,2.02797203,48.97049575,NA,29.3,360,T,NA,maire,Wright,95.71235119,24.92053571,0.829905812,886.4349723,0.928994413,326,44.75,20.475,34.775,1.358500001,12.7,5.327500045,11.93625016,1.153499994,10.825,9.55,y



Pouteria,macrophylla,-15.783333,-62.916667,NA,NA,NA,NA,72.46376812,1.5942029,52.99121826,NA,29.3,360,T,NA,maire,Wright,95.71235119,24.92053571,0.829905812,886.4349723,0.928994413,326,44.75,20.475,34.775,1.358500001,12.7,5.327500045,11.93625016,1.153499994,10.825,9.55,y



Aspidosperma,rigidum,-15.783333,-62.916667,NA,NA,NA,NA,50.25125628,1.15577889,53.19657928,NA,29.3,360,T,NA,maire,Wright,95.71235119,24.92053571,0.829905812,886.4349723,0.928994413,326,44.75,20.475,34.775,1.358500001,12.7,5.327500045,11.93625016,1.153499994,10.825,9.55,y



Ocotea,sp2,-15.783333,-62.916667,NA,NA,NA,NA,99.00990099,1.68316832,53.62236333,NA,29.3,360,T,NA,maire,Wright,95.71235119,24.92053571,0.829905812,886.4349723,0.928994413,326,44.75,20.475,34.775,1.358500001,12.7,5.327500045,11.93625016,1.153499994,10.825,9.55,y



Acacia,bonariensis,-15.783333,-62.916667,NA,NA,NA,NA,58.82352941,2,53.71614012,NA,29.3,360,T,NA,maire,Wright,95.71235119,24.92053571,0.829905812,886.4349723,0.928994413,326,44.75,20.475,34.775,1.358500001,12.7,5.327500045,11.93625016,1.153499994,10.825,9.55,y



Spondias,mombin,-15.783333,-62.916667,NA,NA,NA,NA,39.84063745,0.87649402,53.74075423,NA,29.3,360,T,NA,maire,Wright,95.71235119,24.92053571,0.829905812,886.4349723,0.928994413,326,44.75,20.475,34.775,1.358500001,12.7,5.327500045,11.93625016,1.153499994,10.825,9.55,y



Swietenia,macrophylla,-15.783333,-62.916667,NA,NA,NA,NA,79.36507937,1.50793651,55.58128301,NA,29.3,360,T,NA,maire,Wright,95.71235119,24.92053571,0.829905812,886.4349723,0.928994413,326,44.75,20.475,34.775,1.358500001,12.7,5.327500045,11.93625016,1.153499994,10.825,9.55,y



Sapindus,saponaria,-15.783333,-62.916667,NA,NA,NA,NA,44.64285714,1.78571429,56.04356517,NA,29.3,360,T,NA,maire,Wright,95.71235119,24.92053571,0.829905812,886.4349723,0.928994413,326,44.75,20.475,34.775,1.358500001,12.7,5.327500045,11.93625016,1.153499994,10.825,9.55,y



Ficus,boliviana,-15.783333,-62.916667,NA,NA,NA,NA,45.66210046,1.00456621,56.42855057,NA,29.3,360,T,NA,maire,Wright,95.71235119,24.92053571,0.829905812,886.4349723,0.928994413,326,44.75,20.475,34.775,1.358500001,12.7,5.327500045,11.93625016,1.153499994,10.825,9.55,y



Trema,micrantha,-15.783333,-62.916667,NA,NA,NA,NA,33.22259136,0.96345515,60.4396124,NA,29.3,360,T,NA,maire,Wright,95.71235119,24.92053571,0.829905812,886.4349723,0.928994413,326,44.75,20.475,34.775,1.358500001,12.7,5.327500045,11.93625016,1.153499994,10.825,9.55,y



Terminalia,oblonga,-15.783333,-62.916667,NA,NA,NA,NA,52.35602094,1.30890052,62.90062269,NA,29.3,360,T,NA,maire,Wright,95.71235119,24.92053571,0.829905812,886.4349723,0.928994413,326,44.75,20.475,34.775,1.358500001,12.7,5.327500045,11.93625016,1.153499994,10.825,9.55,y



Ocotea,guianensis,-15.783333,-62.916667,NA,NA,NA,NA,119.047619,2.14285714,63.15836717,NA,29.3,360,T,NA,maire,Wright,95.71235119,24.92053571,0.829905812,886.4349723,0.928994413,326,44.75,20.475,34.775,1.358500001,12.7,5.327500045,11.93625016,1.153499994,10.825,9.55,y



Zanthoxylum,sprucei,-15.783333,-62.916667,NA,NA,NA,NA,33.46160281,1.60493827,66.07243915,NA,29.3,360,T,NA,maire,Wright,95.71235119,24.92053571,0.829905812,886.4349723,0.928994413,326,44.75,20.475,34.775,1.358500001,12.7,5.327500045,11.93625016,1.153499994,10.825,9.55,y



Aspidosperma,cylindrocarpon,-15.783333,-62.916667,NA,NA,NA,NA,73.52941176,1.47058824,66.54001582,NA,29.3,360,T,NA,maire,Wright,95.71235119,24.92053571,0.829905812,886.4349723,0.928994413,326,44.75,20.475,34.775,1.358500001,12.7,5.327500045,11.93625016,1.153499994,10.825,9.55,y



Cecropia,concolor,-15.783333,-62.916667,NA,NA,NA,NA,47.39336493,1.18483412,84.14865133,NA,29.3,360,T,NA,maire,Wright,95.71235119,24.92053571,0.829905812,886.4349723,0.928994413,326,44.75,20.475,34.775,1.358500001,12.7,5.327500045,11.93625016,1.153499994,10.825,9.55,y



Callitris,intratropica,-12.7,131,NA,NA,NA,NA,222.2222222,2.46666667,30.91499613,NA,27.5,371,T,NA,maire,Wright,136.9720238,27.36488095,1.194878693,998.2628631,0.786693883,41,45.9,15.7,26.3,0.494,12.25,4.064999986,10.58399992,0.180999994,9.7,6.8,y



Syzygium,eucalyptoides_ssp_bleeser,-12.7,131,NA,NA,NA,NA,126.5822785,1.46835443,34.55126237,NA,27.5,371,T,NA,maire,Wright,136.9720238,27.36488095,1.194878693,998.2628631,0.786693883,41,45.9,15.7,26.3,0.494,12.25,4.064999986,10.58399992,0.180999994,9.7,6.8,y



Lophostemon,lactifluus,-12.7,131,NA,NA,NA,NA,120.4819277,1.15662651,34.57192604,NA,27.5,371,T,NA,maire,Wright,136.9720238,27.36488095,1.194878693,998.2628631,0.786693883,41,45.9,15.7,26.3,0.494,12.25,4.064999986,10.58399992,0.180999994,9.7,6.8,y



Erythrophleum,chlorostachys,-12.7,131,NA,NA,NA,NA,100,2.28,45.01358509,NA,27.5,371,T,NA,maire,Wright,136.9720238,27.36488095,1.194878693,998.2628631,0.786693883,41,45.9,15.7,26.3,0.494,12.25,4.064999986,10.58399992,0.180999994,9.7,6.8,y



Eucalyptus,tetrodonta,-12.7,131,NA,NA,NA,NA,181.8181818,1.29090909,45.29780035,NA,27.5,371,T,NA,maire,Wright,136.9720238,27.36488095,1.194878693,998.2628631,0.786693883,41,45.9,15.7,26.3,0.494,12.25,4.064999986,10.58399992,0.180999994,9.7,6.8,y



Syzygium,suborbiculare,-12.7,131,NA,NA,NA,NA,138.8888889,1.66666667,47.00308976,NA,27.5,371,T,NA,maire,Wright,136.9720238,27.36488095,1.194878693,998.2628631,0.786693883,41,45.9,15.7,26.3,0.494,12.25,4.064999986,10.58399992,0.180999994,9.7,6.8,y



Xanthostemon,paradoxus,-12.7,131,NA,NA,NA,NA,136.9863014,1.57534247,49.42883941,NA,27.5,371,T,NA,maire,Wright,136.9720238,27.36488095,1.194878693,998.2628631,0.786693883,41,45.9,15.7,26.3,0.494,12.25,4.064999986,10.58399992,0.180999994,9.7,6.8,y



Corymbia,foelscheana,-12.7,131,NA,NA,NA,NA,222.2222222,1.73333333,56.17642515,NA,27.5,371,T,NA,maire,Wright,136.9720238,27.36488095,1.194878693,998.2628631,0.786693883,41,45.9,15.7,26.3,0.494,12.25,4.064999986,10.58399992,0.180999994,9.7,6.8,y



Melaleuca,viridiflora,-12.7,131,NA,NA,NA,NA,232.5581395,1.79069767,57.26021017,NA,27.5,371,T,NA,maire,Wright,136.9720238,27.36488095,1.194878693,998.2628631,0.786693883,41,45.9,15.7,26.3,0.494,12.25,4.064999986,10.58399992,0.180999994,9.7,6.8,y



Melaleuca,viridiflora,-12.7,131,NA,NA,NA,NA,227.2727273,1.38636364,57.71460597,NA,27.5,371,T,NA,maire,Wright,136.9720238,27.36488095,1.194878693,998.2628631,0.786693883,41,45.9,15.7,26.3,0.494,12.25,4.064999986,10.58399992,0.180999994,9.7,6.8,y



Acacia,auriculiformis,-12.7,131,NA,NA,NA,NA,105.2631579,2.61052632,60.03265144,NA,27.5,371,T,NA,maire,Wright,136.9720238,27.36488095,1.194878693,998.2628631,0.786693883,41,45.9,15.7,26.3,0.494,12.25,4.064999986,10.58399992,0.180999994,9.7,6.8,y



Syzygium,suborbiculare,-12.43948,130.92382,NA,NA,NA,NA,114.6263182,1.36405319,45.45872463,NA,28,360,T,NA,maire,Wright,119.6306548,27.31205357,1.203115859,1008.145229,0.795338494,1,45.5,18.85,35.65,1.309500009,12.05,5.269999981,10.05400012,0.942999998,11.3,7.95,y



Planchonia,careya,-12.43948,130.92382,NA,NA,NA,NA,110.5827712,1.32699326,63.54548333,NA,28,360,T,NA,maire,Wright,119.6306548,27.31205357,1.203115859,1008.145229,0.795338494,1,45.5,18.85,35.65,1.309500009,12.05,5.269999981,10.05400012,0.942999998,11.3,7.95,y



Eucalyptus,miniata,-12.43948,130.92382,NA,NA,NA,NA,135.0803728,1.16169121,69.20973691,NA,28,360,T,NA,maire,Wright,119.6306548,27.31205357,1.203115859,1008.145229,0.795338494,1,45.5,18.85,35.65,1.309500009,12.05,5.269999981,10.05400012,0.942999998,11.3,7.95,y



Terminalia,ferdinandiana,-12.43948,130.92382,NA,NA,NA,NA,93.50163628,1.47732585,70.04300377,NA,28,360,T,NA,maire,Wright,119.6306548,27.31205357,1.203115859,1008.145229,0.795338494,1,45.5,18.85,35.65,1.309500009,12.05,5.269999981,10.05400012,0.942999998,11.3,7.95,y



Eucalyptus,tetrodonta,-12.43948,130.92382,NA,NA,NA,NA,157.5299307,1.07120353,72.08399402,NA,28,360,T,NA,maire,Wright,119.6306548,27.31205357,1.203115859,1008.145229,0.795338494,1,45.5,18.85,35.65,1.309500009,12.05,5.269999981,10.05400012,0.942999998,11.3,7.95,y



Ficus,scobina,-12.4,130.9,NA,NA,NA,NA,83.33333333,2.50833333,54.62741361,NA,27.5,371,T,NA,maire,Wright,119.6306548,27.31205357,1.203115859,1008.145229,0.795338494,1,45.5,18.85,35.65,1.309500009,12.05,5.269999981,10.05400012,0.942999998,11.3,7.95,y



Mallotus,nesophilus,-12.4,130.9,NA,NA,NA,NA,75.75757576,1.6969697,63.65961065,NA,27.5,371,T,NA,maire,Wright,119.6306548,27.31205357,1.203115859,1008.145229,0.795338494,1,45.5,18.85,35.65,1.309500009,12.05,5.269999981,10.05400012,0.942999998,11.3,7.95,y



Ficus,racemosa,-12.4,130.9,NA,NA,NA,NA,65.78947368,1.58552632,78.84126817,NA,27.5,371,T,NA,maire,Wright,119.6306548,27.31205357,1.203115859,1008.145229,0.795338494,1,45.5,18.85,35.65,1.309500009,12.05,5.269999981,10.05400012,0.942999998,11.3,7.95,y



Melaleuca,leucadendra,-12.4,130.9,NA,NA,NA,NA,149.2537313,1.56716418,82.13092745,NA,27.5,371,T,NA,maire,Wright,119.6306548,27.31205357,1.203115859,1008.145229,0.795338494,1,45.5,18.85,35.65,1.309500009,12.05,5.269999981,10.05400012,0.942999998,11.3,7.95,y



Rinorea,neglecta,-2.85,-54.95,NA,NA,NA,NA,43.99472063,1.61020678,15.72937531,NA,30,360,T,NA,maire,Wright,163.5397321,26.62901786,0.508953691,768.7785703,1.065866993,79,56.125,11.6,32.275,1.29499999,12.825,4.687499988,10.48749995,0.904999997,12.025,6.025,y



Duguetia,cadaverica,-2.85,-54.95,NA,NA,NA,NA,63.97952655,1.70825336,21.54144084,NA,30,360,T,NA,maire,Wright,163.5397321,26.62901786,0.508953691,768.7785703,1.065866993,79,56.125,11.6,32.275,1.29499999,12.825,4.687499988,10.48749995,0.904999997,12.025,6.025,y



Miconia,acinodendron,-2.85,-54.95,NA,NA,NA,NA,46.9924812,1.01973684,27.35357085,NA,30,360,T,NA,maire,Wright,163.5397321,26.62901786,0.508953691,768.7785703,1.065866993,79,56.125,11.6,32.275,1.29499999,12.825,4.687499988,10.48749995,0.904999997,12.025,6.025,y



Prionostemma,aspera,-2.85,-54.95,NA,NA,NA,NA,155.0387597,2.80620155,29.59529644,NA,30,360,T,NA,maire,Wright,163.5397321,26.62901786,0.508953691,768.7785703,1.065866993,79,56.125,11.6,32.275,1.29499999,12.825,4.687499988,10.48749995,0.904999997,12.025,6.025,y



Micropholis,sp,-2.85,-54.95,NA,NA,NA,NA,143.0615165,2.33190272,31.82453783,NA,30,360,T,NA,maire,Wright,163.5397321,26.62901786,0.508953691,768.7785703,1.065866993,79,56.125,11.6,32.275,1.29499999,12.825,4.687499988,10.48749995,0.904999997,12.025,6.025,y



Faramea,platyneura,-2.85,-54.95,NA,NA,NA,NA,74.019245,1.64322724,33.94575593,NA,30,360,T,NA,maire,Wright,163.5397321,26.62901786,0.508953691,768.7785703,1.065866993,79,56.125,11.6,32.275,1.29499999,12.825,4.687499988,10.48749995,0.904999997,12.025,6.025,y



Protium,puncticulatum,-2.85,-54.95,NA,NA,NA,NA,98.03921569,1.37254902,42.412178,NA,30,360,T,NA,maire,Wright,163.5397321,26.62901786,0.508953691,768.7785703,1.065866993,79,56.125,11.6,32.275,1.29499999,12.825,4.687499988,10.48749995,0.904999997,12.025,6.025,y



Myrciaria,cauliflora,-2.85,-54.95,NA,NA,NA,NA,67.98096533,1.08769545,44.08023634,NA,30,360,T,NA,maire,Wright,163.5397321,26.62901786,0.508953691,768.7785703,1.065866993,79,56.125,11.6,32.275,1.29499999,12.825,4.687499988,10.48749995,0.904999997,12.025,6.025,y



Lecythis,sp,-2.85,-54.95,NA,NA,NA,NA,91.99632015,2.10671573,45.59050302,NA,30,360,T,NA,maire,Wright,163.5397321,26.62901786,0.508953691,768.7785703,1.065866993,79,56.125,11.6,32.275,1.29499999,12.825,4.687499988,10.48749995,0.904999997,12.025,6.025,y



Lecythis,lurida,-2.85,-54.95,NA,NA,NA,NA,136.9863014,2.5890411,46.95223896,NA,30,360,T,NA,maire,Wright,163.5397321,26.62901786,0.508953691,768.7785703,1.065866993,79,56.125,11.6,32.275,1.29499999,12.825,4.687499988,10.48749995,0.904999997,12.025,6.025,y



Arrabidaea,prancei,-2.85,-54.95,NA,NA,NA,NA,125,3.075,48.25250648,NA,30,360,T,NA,maire,Wright,163.5397321,26.62901786,0.508953691,768.7785703,1.065866993,79,56.125,11.6,32.275,1.29499999,12.825,4.687499988,10.48749995,0.904999997,12.025,6.025,y



Dichapetalum,spruceanum,-2.85,-54.95,NA,NA,NA,NA,82.98755187,2.25726141,49.25658855,NA,30,360,T,NA,maire,Wright,163.5397321,26.62901786,0.508953691,768.7785703,1.065866993,79,56.125,11.6,32.275,1.29499999,12.825,4.687499988,10.48749995,0.904999997,12.025,6.025,y



Memora,tanaeciicarpa,-2.85,-54.95,NA,NA,NA,NA,110.0110011,2.45324533,53.60313734,NA,30,360,T,NA,maire,Wright,163.5397321,26.62901786,0.508953691,768.7785703,1.065866993,79,56.125,11.6,32.275,1.29499999,12.825,4.687499988,10.48749995,0.904999997,12.025,6.025,y



Anomalocalyx,uleanus,-2.85,-54.95,NA,NA,NA,NA,128.0409731,2.35595391,54.40828622,NA,30,360,T,NA,maire,Wright,163.5397321,26.62901786,0.508953691,768.7785703,1.065866993,79,56.125,11.6,32.275,1.29499999,12.825,4.687499988,10.48749995,0.904999997,12.025,6.025,y



Combretum,sp,-2.85,-54.95,NA,NA,NA,NA,58.00464037,1.25290023,61.37774244,NA,30,360,T,NA,maire,Wright,163.5397321,26.62901786,0.508953691,768.7785703,1.065866993,79,56.125,11.6,32.275,1.29499999,12.825,4.687499988,10.48749995,0.904999997,12.025,6.025,y



Sclerolobium,paraense,-2.85,-54.95,NA,NA,NA,NA,109.0512541,2.41003272,69.35558339,NA,30,360,T,NA,maire,Wright,163.5397321,26.62901786,0.508953691,768.7785703,1.065866993,79,56.125,11.6,32.275,1.29499999,12.825,4.687499988,10.48749995,0.904999997,12.025,6.025,y



Copaifera,duckei,-2.85,-54.95,NA,NA,NA,NA,101.010101,2.52525253,70.08499631,NA,30,360,T,NA,maire,Wright,163.5397321,26.62901786,0.508953691,768.7785703,1.065866993,79,56.125,11.6,32.275,1.29499999,12.825,4.687499988,10.48749995,0.904999997,12.025,6.025,y



Abuta,rufescens,-2.85,-54.95,NA,NA,NA,NA,179.8561151,2.93165468,70.16166569,NA,30,360,T,NA,maire,Wright,163.5397321,26.62901786,0.508953691,768.7785703,1.065866993,79,56.125,11.6,32.275,1.29499999,12.825,4.687499988,10.48749995,0.904999997,12.025,6.025,y



Tetrapterys,sp,-2.85,-54.95,NA,NA,NA,NA,109.0512541,2.36641221,72.5696909,NA,30,360,T,NA,maire,Wright,163.5397321,26.62901786,0.508953691,768.7785703,1.065866993,79,56.125,11.6,32.275,1.29499999,12.825,4.687499988,10.48749995,0.904999997,12.025,6.025,y



Vismia,sp,-2.85,-54.95,NA,NA,NA,NA,102.0408163,1.32653061,73.57467653,NA,30,360,T,NA,maire,Wright,163.5397321,26.62901786,0.508953691,768.7785703,1.065866993,79,56.125,11.6,32.275,1.29499999,12.825,4.687499988,10.48749995,0.904999997,12.025,6.025,y



Tachigali,myrmecophila,-2.85,-54.95,NA,NA,NA,NA,110.9877913,4.07325194,91.78943992,NA,30,360,T,NA,maire,Wright,163.5397321,26.62901786,0.508953691,768.7785703,1.065866993,79,56.125,11.6,32.275,1.29499999,12.825,4.687499988,10.48749995,0.904999997,12.025,6.025,y



Manilkara,huberi,-2.85,-54.95,NA,NA,NA,NA,177.9359431,2.54448399,98.50346084,NA,30,360,T,NA,maire,Wright,163.5397321,26.62901786,0.508953691,768.7785703,1.065866993,79,56.125,11.6,32.275,1.29499999,12.825,4.687499988,10.48749995,0.904999997,12.025,6.025,y



Cordia,bicolor,-2.85,-54.95,NA,NA,NA,NA,131.061599,3.25032765,100.0476395,NA,30,360,T,NA,maire,Wright,163.5397321,26.62901786,0.508953691,768.7785703,1.065866993,79,56.125,11.6,32.275,1.29499999,12.825,4.687499988,10.48749995,0.904999997,12.025,6.025,y



Desmodium,sp,-2.85,-54.95,NA,NA,NA,NA,78.00312012,3.21372855,127.6769676,NA,30,360,T,NA,maire,Wright,163.5397321,26.62901786,0.508953691,768.7785703,1.065866993,79,56.125,11.6,32.275,1.29499999,12.825,4.687499988,10.48749995,0.904999997,12.025,6.025,y



Piper,hispidum,-1.8,115.1,NA,NA,NA,NA,30.95975232,1.26625387,30.00481999,NA,25,368,T,NA,maire,Wright,223.0806548,26.53050595,0.523969297,855.5919939,1.218570662,139,64.85,18.65,16.5,1.203999978,25.4,4.715000034,49.82699891,2.642999995,19.7,11.5,y



Cinnamomum,porrectum,-1.8,115.1,NA,NA,NA,NA,67.11409396,1.22818792,35.39789427,NA,25,368,T,NA,maire,Wright,223.0806548,26.53050595,0.523969297,855.5919939,1.218570662,139,64.85,18.65,16.5,1.203999978,25.4,4.715000034,49.82699891,2.642999995,19.7,11.5,y



Macaranga,hispida,-1.42,120.33,NA,NA,NA,NA,93.45794393,1.8317757,65.45522857,NA,28,371,T,NA,maire,Wright,157.0260417,22.60223214,0.569667435,864.5543797,1.197528524,1194,35.8,19.35,38.8,0.889499986,11.4,4.410000062,24.25700013,1.532499975,11.6,11.15,y



Macaranga,tanarius,-1.42,120.33,NA,NA,NA,NA,61.34969325,1.85276074,66.49124363,NA,28,371,T,NA,maire,Wright,157.0260417,22.60223214,0.569667435,864.5543797,1.197528524,1194,35.8,19.35,38.8,0.889499986,11.4,4.410000062,24.25700013,1.532499975,11.6,11.15,y



Mallotus,barbatus,-1.42,120.33,NA,NA,NA,NA,55.86592179,1.89385475,69.72104665,NA,28,371,T,NA,maire,Wright,157.0260417,22.60223214,0.569667435,864.5543797,1.197528524,1194,35.8,19.35,38.8,0.889499986,11.4,4.410000062,24.25700013,1.532499975,11.6,11.15,y



Acalypha,caturus,-1.42,120.33,NA,NA,NA,NA,75.75757576,1.75,74.54337328,NA,28,371,T,NA,maire,Wright,157.0260417,22.60223214,0.569667435,864.5543797,1.197528524,1194,35.8,19.35,38.8,0.889499986,11.4,4.410000062,24.25700013,1.532499975,11.6,11.15,y



Homalanthus,populneus,-1.42,120.33,NA,NA,NA,NA,50.76142132,1.54314721,84.98712585,NA,28,371,T,NA,maire,Wright,157.0260417,22.60223214,0.569667435,864.5543797,1.197528524,1194,35.8,19.35,38.8,0.889499986,11.4,4.410000062,24.25700013,1.532499975,11.6,11.15,y



Pipturus,argenteus,-1.42,120.33,NA,NA,NA,NA,76.33587786,2.2519084,92.20972188,NA,28,371,T,NA,maire,Wright,157.0260417,22.60223214,0.569667435,864.5543797,1.197528524,1194,35.8,19.35,38.8,0.889499986,11.4,4.410000062,24.25700013,1.532499975,11.6,11.15,y



Trema,orientalis,-1.42,120.33,NA,NA,NA,NA,79.36507937,2.38095238,92.27108121,NA,28,371,T,NA,maire,Wright,157.0260417,22.60223214,0.569667435,864.5543797,1.197528524,1194,35.8,19.35,38.8,0.889499986,11.4,4.410000062,24.25700013,1.532499975,11.6,11.15,y



Macaranga,hispida,-1.4167,120.3333,NA,NA,NA,NA,93.45794393,1.8317757,72.4394251,NA,28,349,T,NA,maire,Wright,157.0260417,22.60223214,0.569667435,864.5543797,1.197528524,1194,35.8,19.35,38.8,0.889499986,11.4,4.410000062,24.25700013,1.532499975,11.6,11.15,y
